http://pakistanbmj.com/journal/index.php/index/oai	866
https://ipir.ipisr.org.rs/oai/request	1214
https://repository.rothamsted.ac.uk/oai2	33488
http://www.doria.fi/oai/request	86188
https://www.izgonzeit.de/index.php/index/oai	4706
https://ppg.revistas.uema.br/index.php/brathair/oai	609
http://papers.online-conferences.com/index.php/index/oai	1675
https://journalstkippgrisitubondo.ac.id/index.php/index/oai	987
https://pbsociety.org.pl/journals/index.php/index/oai	7136
https://openscience.ub.uni-mainz.de/server/oai/request	11164
https://cepsj.si/index.php/index/oai	671
https://revistes.ub.edu/index.php/IHE/oai	2425
https://lambdanordica.org/index.php/lambdanordica/oai	752
https://wuwr.pl/gwr/oai	555
https://journal.ubaya.ac.id/index.php/index/oai	3731
https://adamo.pucsp.br/index.php/pensamentorealidade/oai	610
https://vjol.info.vn/index.php/most/oai	929
https://www.cetjournal.it/index.php/index/oai	15083
http://ojs.ucp.edu.ar/index.php/index/oai	521
http://revistas.ua.pt/index.php/agora/oai	659
https://www.journals.unam.mx/index.php/rel/oai	883
http://tuspubs.tuskegee.edu/do/oai	194
https://isainsmedis.id/index.php/ism/oai	1802
http://revistas.icesp.br/index.php/RICF/oai	3269
https://ebooks.marilia.unesp.br/index.php/fun/oai	4774
https://jurnal.stikes-alinsyirah.ac.id/index.php/index/oai	672
https://www.revistapfc.com.br/rpfc/oai	1133
https://revistas.udelar.edu.uy/OJS/index.php/msiacot/oai	1084
https://jurnal.uwp.ac.id/pps/index.php/index/oai	555
https://czasopisma.uksw.edu.pl/index.php/sc/oai	894
https://journals.ssau.ru/index.php/hpp/oai	2230
https://www.cellmolbiol.org/index.php/CMB/oai	3809
https://journalmodernpm.com/manuscript/index.php/jmpm/oai	586
https://nepas.emnuvens.com.br/abcshs/oai	503
https://periodicos.utfpr.edu.br/index/oai	7794
http://ojs.unm.ac.id/index.php/iap/oai	2307
https://periodicos.ufms.br/index.php/sesemat/oai	608
https://digitalcommons.unf.edu/do/oai	46829
http://digitalcommons.usm.maine.edu/do/oai	27672
https://e-journal.unair.ac.id/index.php/JNERS/oai	881
https://ph03.tci-thaijo.org/index.php/ahstr/oai	1116
https://revistas.unilibre.edu.co/index.php/entramado/oai	675
https://humanitas.uanl.mx/index.php/ah/oai	1766
https://wjst.wu.ac.th/index.php/wjst/oai	1165
http://ice.elpub.ru/index.php/jour/oai	793
https://aisyah.journalpress.id/index.php/jika/oai	1347
https://www.periodicos.unb.br/index.php/rbb/oai	513
https://ejournal.bsi.ac.id/ejurnal/index.php/index/oai	5727
https://jeasiq.uobaghdad.edu.iq/index.php/index/oai	2289
https://ukinstitute.org/journals/index/oai	818
https://journals.omgtu.ru/index.php/onv/oai	719
https://proceedings.unisba.ac.id/index.php/index/oai	8902
https://www.bircu-journal.com/index.php/birci/oai	5540
https://journalofbabylon.com/index.php/JUBES/oai	1004
https://ejournal.poltektegal.ac.id/index.php/abdimas/oai	670
https://ejournal.unp.ac.id/students/index.php/tei/oai	1117
https://www.inovagri.org.br/revista/index.php/rbai/oai	686
https://edukatif.org/index.php/index/oai	2546
https://jurnal.uinsu.ac.id/index.php/taqnin/oai	1276
https://ojs.dinamikakesehatan.unism.ac.id/index.php/dksm/oai	660
https://jurnal.unissula.ac.id/index.php/ijs/oai	744
https://esla.letras.uc.cl/index.php/rcp/oai	1262
http://www.repository.law.indiana.edu/do/oai	13151
https://journals.lib.unb.ca/index.php/flor/oai	506
https://www.rbff.com.br/index.php/rbff/oai	990
https://sol.sbc.org.br/index.php/sscad/oai	5843
https://papiro.unizar.es/ojs/index.php/jji3a/oai	1071
https://uottawa.scholarsportal.info/ottawa/index.php/revue-analyses/oai	752
https://eventos.set.edu.br/al_sempesq/oai	1258
https://journal.unnes.ac.id/nju/index.php/jsi/oai	1036
http://journal-stiayappimakassar.ac.id/index.php/index/oai	1754
https://dspace.mic.ul.ie/oai/request	2454
http://datadoi.ut.ee/oai/request	408
http://newjournal.org/index.php/new/oai	6663
https://www.sustenere.inf.br/index.php/rbadm/oai	710
https://www.dpi-proceedings.com/index.php/asc33/oai	24483
http://opus.govst.edu/do/oai	12072
https://jurnal.ulb.ac.id/index.php/advokasi/oai	1113
https://veritas.journals.villanova.edu/index.php/index/oai	2141
http://journal.asu.ru/index.php/tur/oai	807
http://www.cscanada.net/index.php/ccc/oai	1743
http://www.apcz.pl/czasopisma/index.php/DN/oai	631
https://periodicos.ufs.br/revtee/oai	1050
https://www.alqamarjournal.com/index.php/alqamar/oai	965
https://nilu.brage.unit.no/nilu-oai/request	3625
https://periodicos.ufes.br/simbiotica/oai	541
https://jurnal.uinsu.ac.id/index.php/welfare/oai	1229
https://ojs.novus.no/index.php/TFK/oai	565
https://cws.journals.yorku.ca/index.php/cws/oai	6022
https://ojs.franca.unesp.br/index.php/estudosjuridicosunesp/oai	518
https://ph02.tci-thaijo.org/index.php/gskku/oai	1471
https://publikasi.mercubuana.ac.id/index.php/dewanagari/oai	759
https://www.iiste.org/Journals/index.php/JAAS/oai	766
http://vxu.diva-portal.org/dice/oai	42338
https://account.globalheartjournal.com/index.php/up-j-gh/oai	1209
https://unoesc.emnuvens.com.br/apeuv/oai	723
https://www.daemmt.odesa.ua/index.php/index/oai	506
https://revistas.face.ufmg.br/index.php/contabilidadevistaerevista/oai	808
https://repositorio.cgu.gov.br/oai/request	31771
https://e-journal.iainptk.ac.id/index.php/index/oai	954
https://nuevaepoca.revistalatinacs.org/index.php/revista/oai	1218
https://journals.ums.ac.id/index.php/sinektika/oai	804
https://revues.ulaval.ca/ojs/index.php/index/oai	1328
https://alhe.institutomora.edu.mx/index.php/ALHE/oai	897
https://fh.mdp.edu.ar/revistas/index.php/magallanica/oai	688
https://journals.eco-vector.com/0002-3515/oai	11804
http://www.aepnya.eu/index.php/index/oai	959
http://scholarworks.wmich.edu/do/oai	34919
https://ejournal.unmuha.ac.id/index.php/index/oai	1245
https://journal.ummat.ac.id/index.php/semnaslppm/oai	531
http://www.rbep.inep.gov.br/ojs3/index.php/index/oai	1791
https://ph01.tci-thaijo.org/index.php/VESTSU/oai	567
https://ejournal.uin-suska.ac.id/index.php/KINDERGARTEN/oai	660
https://www.gastrores.org/index.php/gastrores/oai	778
http://espace2.etsmtl.ca/cgi/oai2	30714
https://anaisonline.uems.br/index.php/enic/oai	4868
https://scholarworks.sfasu.edu/do/oai	12203
https://www.etamaths.com/index.php/ijaa/oai	1226
https://archivosdelafilmoteca.com/index.php/archivos/oai	541
https://jih.uobaghdad.edu.iq/index.php/j/oai	2110
https://globalresearchnetwork.us/index.php/AJEBM/oai	1673
https://pakistanbmj.com/journal/index.php/pbmj/oai	866
https://revue-isg.com/index.php/index/oai	1658
https://www.revistadelcesla.com/index.php/revistadelcesla/oai	589
https://vjol.info.vn/index.php/tcgiaoducnghethuat/oai	530
http://www.ojs.mcu.ac.th/index.php/nmrj/oai	2323
https://jurnal.dim-unpas.web.id/index.php/index/oai	626
http://iimmun.ru/index.php/iimm/oai	1439
http://www.uco.eu/ucopress/ojs/index.php/hikma/oai	568
https://doxa.ua.es/oai	1305
http://saber.ucv.ve/ojs/index.php/rev_urb/oai	553
